has_description,has_url,is_geo_enabled,has_twice_number_followers,has_default_profile,has_profile_image,has_100_friends_1_follower_ratio,has_50_friends_1_follower_ratio,is_protected,is_verified,num_favourites,num_list,num_followers,num_friends,statuses_count,followers_i_follow_back_ratio,friends_that_follow_me_back_ratio,is_bot
0,0,0,0,1,1,0,0,0,0,0,0,11,493,2,0.636363636,0.014198783,1
1,0,1,1,0,1,0,0,0,0,765,5,248,348,33128,0.008064516,0.005747126,1
0,0,0,0,1,1,1,1,0,0,0,0,6,676,6,0.666666667,0.00591716,1
0,0,0,0,0,1,0,0,0,0,0,0,13,623,10,0.538461538,0.011235955,1
0,0,1,0,1,1,1,1,0,0,0,0,7,1055,9,0.714285714,0.004739336,1
0,1,0,0,0,1,0,1,0,0,4,1,17,1173,25,0.352941176,0.00511509,1
0,0,0,0,1,1,1,1,0,0,0,0,4,1142,29,0.75,0.00262697,1
0,0,0,0,1,1,0,0,0,0,0,0,23,588,4,0.260869565,0.010204082,1
1,0,0,0,1,1,1,1,0,0,0,0,10,1014,5,0.5,0.004930966,1
0,0,0,0,1,1,1,1,0,0,1,0,1,309,21,0,0,1
1,0,0,0,0,1,0,0,0,0,0,0,31,544,15,0.516129032,0.029411765,1
1,0,0,0,0,1,0,0,0,0,0,0,20,535,20,0.75,0.028037383,1
1,0,0,0,1,1,0,0,0,0,14,0,19,685,151,0.473684211,0.013138686,1
1,0,0,0,1,1,0,1,0,0,0,0,21,1258,515,0.761904762,0.012718601,1
0,0,0,0,1,1,1,1,0,0,0,0,7,881,3,0.142857143,0.001135074,1
1,0,0,0,0,1,0,1,0,0,0,0,21,1077,48,0.619047619,0.012070566,1
1,0,0,0,0,1,0,0,0,0,0,0,21,692,12,0.476190476,0.014450867,1
0,0,0,0,1,1,0,1,0,0,0,0,10,663,7,0.6,0.009049774,1
1,0,1,0,1,1,0,0,0,0,43,0,80,837,510,1,0.09557945,1
0,0,0,0,1,1,0,0,0,0,0,0,14,615,1,0.571428571,0.01300813,1
0,0,1,0,0,1,0,0,0,0,2,0,11,507,33,0.545454545,0.01183432,1
0,0,1,0,0,1,0,1,0,0,1,0,16,1265,49,0.5,0.006324111,1
0,0,0,0,0,1,0,0,0,0,0,0,22,715,93,0.590909091,0.018181818,1
0,0,0,0,0,1,0,0,0,0,0,0,24,1037,5,0.416666667,0.009643202,1
0,1,1,0,0,1,0,0,0,0,0,1,26,962,2,0.807692308,0.021829522,1
1,1,1,0,0,1,0,0,0,0,3,0,73,1382,570,0.945205479,0.049927641,1
0,0,0,0,0,1,0,0,0,0,0,0,31,1226,28,0.387096774,0.009787928,1
1,1,1,0,0,1,0,0,0,0,52,0,110,871,2760,0.845454545,0.106773823,1
1,0,0,0,1,1,0,0,0,0,1,1,25,682,77,0.44,0.016129032,1
0,0,0,0,1,1,1,1,0,0,0,0,5,920,2,0.6,0.00326087,1
1,1,1,0,1,1,1,1,0,0,1,1,11,1103,181,0.909090909,0.009066183,1
0,0,0,0,1,1,0,0,0,0,0,1,16,704,1,0.5,0.011363636,1
0,1,0,0,0,1,0,0,0,0,1,0,23,686,18,0.173913043,0.005830904,1
1,0,1,0,0,1,0,1,0,0,0,0,18,1017,14,0.444444444,0.007866273,1
1,0,0,0,0,1,0,1,0,0,28,0,10,942,70,0.6,0.006369427,1
0,0,0,0,1,1,0,1,0,0,0,0,13,1152,0,0.846153846,0.009548611,1
0,0,0,0,1,1,1,1,0,0,0,0,5,501,4,0.8,0.007984032,1
0,0,0,0,1,1,0,1,0,0,1,0,18,1365,17,0.722222222,0.00952381,1
0,0,1,0,1,1,0,1,0,0,5,0,19,1107,20,0.631578947,0.010840108,1
1,0,1,0,0,1,0,0,0,0,9,1,66,1214,211,0.378787879,0.020593081,1
0,0,0,0,1,1,1,1,0,0,0,0,12,1244,2,0.916666667,0.008842444,1
0,0,0,0,1,1,1,1,0,0,0,0,7,1163,0,0.714285714,0.004299226,1
0,0,0,0,1,1,0,1,0,0,0,0,5,495,24,0.4,0.004040404,1
0,0,0,0,1,1,0,1,0,0,0,0,11,1095,1,0.727272727,0.007305936,1
0,0,0,0,1,1,0,1,0,0,0,0,12,940,2,0.666666667,0.008510638,1
0,0,0,0,1,1,1,1,0,0,0,0,4,635,0,1,0.006299213,1
0,0,0,0,1,1,0,1,0,0,23,0,13,1166,280,0.846153846,0.009433962,1
0,0,0,0,1,1,1,1,0,0,0,0,1,144,17,0,0,1
0,1,0,0,0,1,1,1,0,0,1,1,7,945,4,1,0.007407407,1
1,0,1,0,0,1,0,0,0,0,1,1,49,773,150,0.591836735,0.037516171,1
0,0,0,0,1,1,1,1,0,0,0,0,11,1164,13,0.727272727,0.006872852,1
0,0,0,0,0,1,0,0,0,0,0,0,11,472,0,0.727272727,0.016949153,1
1,0,1,0,1,1,1,1,0,0,3,0,7,864,10,0.571428571,0.00462963,1
0,0,0,0,0,1,1,1,0,0,0,0,8,1132,1,0.875,0.006183746,1
1,1,0,0,1,1,0,1,0,0,0,0,12,1116,26,0.833333333,0.008960573,1
0,0,1,0,0,1,0,0,0,0,4,0,25,646,18,0.56,0.021671827,1
0,0,0,0,1,1,1,1,0,0,0,0,5,1113,0,1,0.004492363,1
0,0,1,0,0,1,0,1,0,0,0,0,7,497,5,0.428571429,0.006036217,1
0,0,0,0,1,1,1,1,0,0,16,0,11,1193,330,0.636363636,0.005867561,1
0,0,0,0,0,1,0,1,0,0,1,0,11,1000,10,0.636363636,0.007,1
0,0,0,0,0,1,0,1,0,0,0,1,11,648,21,0.545454545,0.009259259,1
0,0,0,0,0,1,1,1,0,0,0,0,10,1136,28,0.5,0.004401408,1
0,0,0,0,1,1,0,1,0,0,0,0,12,606,2,0.5,0.00990099,1
0,0,0,0,0,1,0,1,0,0,0,1,12,1050,2,0.416666667,0.004761905,1
0,0,0,0,1,1,1,1,0,0,0,1,11,1134,1,0.545454545,0.005291005,1
1,0,1,0,0,1,0,0,0,0,12,0,73,910,65,0.821917808,0.065934066,1
0,0,0,0,1,1,1,1,0,0,11,0,2,649,210,0.5,0.001540832,1
0,0,0,0,0,1,0,0,0,0,0,0,25,665,10,0.6,0.022556391,1
0,0,0,0,0,1,0,0,0,0,0,0,44,292,266,0.5,0.075342466,1
1,0,0,0,1,1,1,1,0,0,14,0,3,672,202,0.666666667,0.00297619,1
0,0,1,0,1,1,0,0,0,0,5,0,53,1031,371,0.698113208,0.035887488,1
1,0,1,0,0,1,0,0,0,0,3,0,50,1118,155,0.62,0.027728086,1
0,0,0,0,0,1,1,1,0,0,0,0,5,647,6,0.8,0.00618238,1
0,0,0,0,0,1,0,0,0,0,0,0,3,147,13,0,0,1
0,0,0,0,1,1,0,1,0,0,0,0,9,667,0,0.333333333,0.004497751,1
1,0,1,0,0,1,0,1,0,0,0,0,18,1111,803,0.388888889,0.00630063,1
0,1,0,0,0,1,0,1,0,0,0,0,16,1191,0,0.8125,0.010915197,1
0,0,0,0,1,1,1,1,0,0,0,0,7,1261,0,0.714285714,0.003965107,1
0,0,0,0,0,1,0,0,0,0,0,0,26,705,1,0.307692308,0.011347518,1
0,0,0,0,1,1,0,1,0,0,0,0,9,522,11,0.555555556,0.009578544,1
1,0,1,0,0,1,0,0,0,0,0,0,18,596,35,0.666666667,0.020134228,1
0,0,0,0,1,1,0,0,0,0,0,0,10,473,7,0.5,0.010570825,1
0,0,0,0,0,1,0,1,0,0,0,0,14,1190,0,0.642857143,0.007563025,1
0,0,0,0,1,1,0,0,0,0,0,0,18,691,0,0.444444444,0.011577424,1
0,0,0,0,1,1,1,1,0,0,0,0,4,1153,0,0.5,0.001734605,1
0,0,0,0,1,1,0,1,0,0,1,1,11,654,4,0.727272727,0.012232416,1
1,0,0,0,0,1,0,0,0,0,1,0,30,181,16,0.433333333,0.071823204,1
1,1,1,0,0,1,0,0,0,0,0,1,96,1843,224,0.40625,0.02116115,1
1,1,1,0,1,1,1,1,0,0,0,0,8,993,28,0.75,0.006042296,1
0,0,0,0,1,1,1,1,0,0,0,1,5,774,111,0.6,0.003875969,1
1,1,0,0,1,1,1,1,0,0,0,0,5,549,1,0.8,0.007285974,1
1,0,1,0,0,1,0,0,0,0,0,0,22,1032,0,0.409090909,0.00872093,1
0,0,0,0,0,1,0,0,0,0,0,0,150,1111,0,0.04,0.00540054,1
1,0,1,0,1,1,1,1,0,0,0,1,9,1031,30,0.666666667,0.005819593,1
0,0,0,0,1,1,0,1,0,0,1,0,18,1187,107,0.444444444,0.00673968,1
0,0,0,0,0,1,0,0,0,0,0,0,17,612,1,0.294117647,0.008169935,1
1,0,1,0,0,1,0,0,0,0,6,0,39,703,169,0.538461538,0.029871977,1
1,1,1,0,0,1,0,1,0,0,8,0,10,546,97,0.7,0.012820513,1
0,0,0,0,1,1,1,1,0,0,0,0,1,166,7,0,0,1
0,0,0,0,1,1,0,0,0,0,4,0,45,692,80,0.533333333,0.034682081,1
0,0,0,0,0,1,0,0,0,0,9,0,19,685,28,0.789473684,0.02189781,1
1,0,1,0,0,1,0,0,0,0,1,0,19,574,739,0.736842105,0.024390244,1
0,0,0,0,1,1,0,0,0,0,0,2,71,485,600,0.774647887,0.113402062,1
1,0,0,0,0,1,0,0,0,0,2,1,29,964,7,0.482758621,0.014522822,1
0,1,0,0,0,1,0,1,0,0,0,0,15,1252,3,0.733333333,0.008785942,1
0,0,0,0,0,1,0,0,0,0,0,1,24,729,72,0.708333333,0.023319616,1
0,0,0,0,1,1,1,1,0,0,0,0,9,1036,1,0.777777778,0.006756757,1
1,0,0,0,1,1,1,1,0,0,0,0,6,662,6,0.833333333,0.00755287,1
0,0,0,0,1,1,0,1,0,0,0,0,21,1375,11,0.714285714,0.010909091,1
0,0,0,0,1,1,0,0,0,0,0,0,15,690,3,0.333333333,0.007246377,1
0,1,1,0,0,1,0,1,0,0,16,0,10,612,544,0.4,0.006535948,1
0,0,0,0,1,1,1,1,0,0,0,0,11,1176,4,0.545454545,0.005102041,1
0,0,0,0,0,1,0,1,0,0,0,0,16,1049,0,0.25,0.003813155,1
1,0,1,0,1,1,0,1,0,0,0,0,8,666,1,0.75,0.009009009,1
0,0,0,0,1,1,0,1,0,0,4,0,6,584,3,0.833333333,0.008561644,1
0,0,0,0,0,1,1,1,0,0,0,0,3,395,19,0.666666667,0.005063291,1
1,1,1,0,0,1,0,0,0,0,4,2,76,1570,4538,0.447368421,0.021656051,1
0,0,0,0,1,1,1,1,0,0,0,0,6,697,0,1,0.008608321,1
0,0,1,0,1,1,1,1,0,0,14,0,11,1214,52,0.727272727,0.006589786,1
0,0,0,0,1,1,0,0,0,0,1,0,15,552,47,0.466666667,0.012681159,1
1,1,0,0,0,1,0,0,0,0,1,0,15,698,836,0.533333333,0.011461318,1
0,0,0,0,1,1,1,1,0,0,0,0,4,1133,4,1,0.00353045,1
0,0,0,0,0,1,0,0,0,0,1,0,67,617,30,0.552238806,0.059967585,1
0,0,0,0,1,1,0,1,0,0,0,0,15,1079,2,0.666666667,0.009267841,1
1,0,0,0,0,1,0,0,0,0,0,0,15,460,9,0.6,0.019565217,1
0,0,0,0,1,1,0,0,0,0,4,0,22,488,1,0.181818182,0.008196721,1
0,0,0,0,0,1,0,0,0,0,2,0,25,1245,8,1,0.020080321,1
1,1,0,0,0,1,0,0,0,0,43,0,208,1670,1415,0.456730769,0.056886228,1
1,1,1,0,0,1,0,0,0,0,0,1,31,1233,24,0.612903226,0.01540957,1
1,0,0,0,0,1,0,1,0,0,0,0,16,1252,42,0.875,0.011182109,1
0,0,0,0,0,1,1,1,0,0,0,0,9,1188,0,0.888888889,0.006734007,1
0,0,0,0,1,1,1,1,0,0,0,0,3,644,2,1,0.004658385,1
1,0,1,0,0,1,0,0,0,0,224,0,253,1434,3048,0.632411067,0.111576011,1
0,0,0,0,1,1,1,1,0,0,1,0,19,2012,212,0.842105263,0.007952286,1
0,0,0,0,1,1,1,1,0,0,0,0,9,1132,5,0.777777778,0.006183746,1
1,0,0,0,1,1,0,0,0,0,0,0,28,719,84,0.678571429,0.026425591,1
0,0,0,0,1,1,0,0,0,0,1,0,15,746,3,0.4,0.008042895,1
0,0,0,0,0,1,0,0,0,0,0,1,8,220,5,0.875,0.031818182,1
0,0,0,0,0,1,0,1,0,0,15,0,9,690,667,0.444444444,0.005797101,1
1,0,1,0,0,1,0,0,0,0,1,0,22,434,70,0.772727273,0.039170507,1
0,0,0,0,1,1,0,1,0,0,0,0,7,591,1,0.857142857,0.010152284,1
0,0,0,0,0,1,0,1,0,0,0,0,17,956,3,0.470588235,0.008368201,1
0,0,0,0,1,1,0,1,0,0,0,0,9,488,0,0.777777778,0.014344262,1
0,0,1,0,0,1,0,0,0,0,1,0,22,591,57,1,0.037225042,1
0,0,0,0,1,1,1,1,0,0,0,0,3,610,1,0.666666667,0.003278689,1
0,0,0,0,1,1,1,1,0,0,0,0,5,681,11,0.8,0.005873715,1
1,0,1,0,0,1,0,0,0,0,5,2,77,946,3940,0.675324675,0.054968288,1
0,0,0,0,1,1,1,1,0,0,0,0,6,664,0,0.5,0.004518072,1
0,1,0,0,0,1,1,1,0,0,0,0,8,1026,3,0.75,0.005847953,1
0,0,0,0,1,1,0,1,0,0,0,0,11,1074,553,0.636363636,0.006517691,1
0,0,1,1,0,1,0,0,0,0,70,1,942,681,4273,0.062632696,0.086637298,1
0,0,1,0,1,1,0,1,0,0,7,0,18,1210,7,0.944444444,0.014049587,1
0,0,0,0,1,1,1,1,0,0,0,0,1,147,5,0,0,1
0,1,0,0,0,1,0,0,0,0,0,0,15,737,10,0.266666667,0.005427408,1
0,0,0,0,1,1,1,1,0,0,0,0,2,705,3,1,0.002836879,1
1,0,0,1,0,1,0,0,0,0,0,10,1220,657,867,0.068852459,0.127853881,1
0,0,0,0,1,1,1,1,0,0,0,0,7,1241,2,1,0.005640612,1
0,0,0,0,1,1,0,1,0,0,0,0,8,512,6,0.25,0.00390625,1
1,1,1,0,1,1,0,1,0,0,0,0,12,645,9,0.5,0.009302326,1
0,1,1,0,0,1,0,1,0,0,8,1,7,553,47,0.714285714,0.009041591,1
0,0,0,0,1,1,1,1,0,0,11,0,8,1163,29,0.5,0.003439381,1
0,0,0,0,1,1,1,1,0,0,0,0,12,1239,2,0.75,0.007263923,1
0,0,0,0,1,1,0,1,0,0,0,0,13,1119,1,0.769230769,0.00893655,1
0,0,0,0,1,1,1,1,0,0,1,1,7,1025,1,0.571428571,0.003902439,1
1,0,0,0,1,1,1,1,0,0,0,0,7,1050,1,0.857142857,0.005714286,1
0,0,1,0,1,1,0,0,0,0,3,0,29,477,17,0.344827586,0.020964361,1
1,1,0,0,1,1,0,0,0,0,0,0,53,694,5,0.169811321,0.0129683,1
0,1,0,0,0,1,0,0,0,0,1,0,47,814,86,0.829787234,0.047911548,1
0,0,0,0,1,1,1,1,0,0,0,0,9,1231,1,0.888888889,0.006498781,1
0,0,1,0,0,1,0,1,0,0,0,0,15,1245,13,0.466666667,0.00562249,1
1,0,0,0,0,1,1,1,0,0,0,0,3,570,0,1,0.005263158,1
0,0,0,0,1,1,0,1,0,0,3,0,9,663,8,0.777777778,0.010558069,1
0,0,0,0,0,1,0,1,0,0,0,0,11,703,0,0.727272727,0.011379801,1
0,0,0,0,1,1,0,0,0,0,2,0,27,447,24,0.703703704,0.042505593,1
1,0,1,0,1,1,0,1,0,0,0,0,14,789,40,0.714285714,0.012674271,1
0,0,0,0,0,1,0,1,0,0,1,0,7,638,30,0.428571429,0.004702194,1
0,0,0,0,0,1,0,0,0,0,0,0,16,696,9,0.9375,0.021551724,1
0,0,0,0,0,1,0,0,0,0,0,0,61,897,13,0.803278689,0.054626533,1
0,0,0,0,1,1,1,1,0,0,0,0,6,717,3,1,0.008368201,1
0,0,0,0,0,1,0,0,0,0,0,0,45,699,1901,0.755555556,0.048640916,1
0,0,0,0,0,1,1,1,0,0,0,0,5,631,0,0.8,0.006339144,1
1,1,0,0,1,1,0,0,0,0,2,0,83,931,192,0.518072289,0.046186896,1
0,0,0,0,1,1,0,1,0,0,0,0,13,1276,8,0.692307692,0.007053292,1
1,1,0,0,1,1,0,0,0,0,0,2,183,954,691,0.174863388,0.033542977,1
0,0,0,0,1,1,1,1,0,0,0,0,4,502,0,0.25,0.001992032,1
0,0,0,0,1,1,0,1,0,0,0,0,5,480,0,0.4,0.004166667,1
0,0,0,0,1,1,0,1,0,0,0,0,12,1170,1,0.833333333,0.008547009,1
0,0,0,0,1,1,1,1,0,0,0,0,7,922,2,0.571428571,0.004338395,1
0,0,0,0,1,1,1,1,0,0,0,0,9,1043,6,0.666666667,0.005752637,1
0,0,0,0,0,1,1,1,0,0,0,0,8,1139,0,0.625,0.004389816,1
0,0,0,0,1,1,0,1,0,0,0,0,9,718,1,0.888888889,0.011142061,1
0,0,0,0,0,1,0,1,0,0,0,0,8,607,2,1,0.013179572,1
0,0,0,0,1,1,1,1,0,0,1,0,6,921,14,0.666666667,0.004343105,1
0,0,1,0,1,1,1,1,0,0,11,0,6,661,257,0.666666667,0.006051437,1
0,0,0,0,1,1,1,1,0,0,12,0,5,639,177,1,0.007824726,1
1,1,0,0,1,1,1,1,0,0,0,0,4,701,8,0.5,0.002853067,1
1,0,0,0,0,1,0,0,0,0,0,0,30,631,650,0.533333333,0.025356577,1
1,1,1,0,0,1,0,1,0,0,2,0,8,706,3,0.625,0.007082153,1
0,0,1,0,0,1,1,1,0,0,0,1,10,1031,23,0.8,0.007759457,1
0,0,1,0,0,1,1,1,0,0,0,0,7,1253,553,0.857142857,0.004788508,1
0,0,0,0,1,1,1,1,0,0,0,0,4,686,0,0.5,0.002915452,1
0,0,0,0,1,1,1,1,0,0,12,0,4,1170,239,0.5,0.001709402,1
1,0,0,0,0,1,0,1,0,0,0,0,12,1192,4,1,0.010067114,1
0,0,0,0,1,1,0,1,0,0,0,0,12,685,23,0.666666667,0.011678832,1
0,0,1,0,1,1,0,0,0,0,0,0,62,1089,170,0.822580645,0.046831956,1
0,0,1,0,1,1,0,0,0,0,0,0,35,1183,24,0.885714286,0.026204565,1
0,0,0,0,0,1,1,1,0,0,12,0,11,1181,111,0.636363636,0.00592718,1
1,0,1,0,1,1,0,0,0,0,123,1,51,1327,83,0.862745098,0.033157498,1
1,0,0,0,0,1,0,1,0,0,6,0,10,603,68,0.5,0.008291874,1
0,0,0,0,1,1,0,1,0,0,0,0,9,613,0,0.444444444,0.006525285,1
0,0,0,0,0,1,0,1,0,0,0,0,9,627,1,0.444444444,0.006379585,1
0,0,0,0,1,1,0,0,0,0,0,0,6,168,12,0.666666667,0.023809524,1
0,0,0,0,1,1,1,1,0,0,1,0,8,999,5,0.875,0.007007007,1
0,0,0,0,0,1,1,1,0,0,0,0,5,591,1,0.6,0.005076142,1
0,0,1,0,1,1,1,1,0,0,2,0,4,618,167,0.75,0.004854369,1
0,0,0,0,1,1,1,1,0,0,10,0,7,1133,29,0.714285714,0.004413063,1
1,1,1,0,0,1,0,0,0,0,5,0,108,1090,6995,0.592592593,0.058715596,1
0,0,0,0,1,1,1,1,0,0,0,0,4,641,7,0.75,0.004680187,1
0,0,0,0,1,1,0,1,0,0,0,0,11,1091,0,0.727272727,0.007332722,1
0,0,0,0,1,1,0,1,0,0,0,0,7,519,1,0.571428571,0.007707129,1
1,0,0,0,0,1,0,1,0,0,0,0,8,552,5,0.625,0.009057971,1
0,1,0,0,1,1,1,1,0,0,9,0,8,1196,292,0.75,0.005016722,1
0,0,0,0,1,1,0,1,0,0,0,0,7,611,0,0.428571429,0.004909984,1
0,0,1,0,0,1,0,0,0,0,0,0,35,1393,47,0.685714286,0.017229002,1
1,1,0,0,1,1,0,0,0,0,1,1,316,2007,188,0.908227848,0.142999502,1
0,0,0,0,0,1,0,0,0,0,11,0,12,527,10,0.916666667,0.020872865,1
0,0,0,0,1,1,0,0,0,0,9,0,26,533,210,0.769230769,0.037523452,1
1,1,0,0,0,1,0,0,0,0,120,0,41,612,114,0.731707317,0.049019608,1
0,0,0,0,1,1,0,1,0,0,0,0,13,708,15,0.692307692,0.012711864,1
0,0,0,0,1,1,1,1,0,0,0,0,2,448,11,1,0.004464286,1
0,1,0,0,0,1,0,1,0,0,0,0,8,678,199,0.375,0.004424779,1
0,0,0,0,1,1,0,1,0,0,0,0,13,1254,0,0.307692308,0.003189793,1
0,0,0,0,1,1,0,1,0,0,0,0,8,581,7,0.875,0.012048193,1
0,0,0,0,1,1,0,0,0,0,0,0,12,523,108,0.583333333,0.013384321,1
0,0,0,0,1,1,1,1,0,0,10,0,7,1144,44,0.714285714,0.004370629,1
1,0,0,0,1,1,1,1,0,0,0,0,9,1185,1,1,0.007594937,1
0,0,0,0,0,1,1,1,0,0,0,0,5,632,2,0.8,0.006329114,1
0,0,0,0,0,1,1,1,0,0,0,0,3,619,1,0.666666667,0.003231018,1
0,0,0,0,1,1,0,1,0,0,11,0,7,582,87,0.571428571,0.006872852,1
1,0,0,0,0,1,0,0,0,0,4,0,31,884,131,0.258064516,0.009049774,1
0,0,0,0,1,1,1,1,0,0,0,0,9,965,2,0.777777778,0.007253886,1
1,0,0,0,0,1,0,0,0,0,3,0,25,735,115,0.72,0.024489796,1
0,0,0,0,1,1,0,1,0,0,10,0,10,642,32,0.6,0.009345794,1
0,0,0,0,0,1,1,1,0,0,0,0,3,644,1,1,0.004658385,1
0,0,0,0,1,1,0,0,0,0,1,0,30,1124,1,0.766666667,0.020462633,1
0,0,1,0,0,1,0,1,0,0,0,0,12,1012,6,0.916666667,0.010869565,1
1,0,0,0,0,1,1,1,0,0,0,0,5,602,12,0.8,0.006644518,1
0,0,0,0,1,1,1,1,0,0,37,0,4,741,382,0.75,0.004048583,1
0,0,0,0,1,1,1,1,0,0,0,0,8,985,1,0.75,0.006091371,1
0,0,0,0,0,1,0,1,0,0,0,0,18,1246,0,0.722222222,0.010433387,1
0,0,0,0,1,1,0,1,0,0,0,0,7,656,0,0.571428571,0.006097561,1
1,1,1,0,0,1,0,0,0,0,1,0,65,1171,1114,0.676923077,0.037574722,1
0,0,0,0,0,1,1,1,0,0,0,0,11,1157,0,0.818181818,0.007778738,1
0,0,0,0,1,1,1,1,0,0,0,0,3,1153,1,0.666666667,0.001734605,1
1,0,1,0,0,1,0,0,0,0,1,0,20,931,19,0.65,0.01396348,1
0,0,0,0,0,1,0,1,0,0,0,0,6,401,0,0.166666667,0.002493766,1
0,0,0,0,1,1,0,1,0,0,0,0,6,595,3,0.833333333,0.008403361,1
0,0,0,0,1,1,0,1,0,0,0,0,15,796,1225,0.8,0.015075377,1
0,0,0,0,1,1,0,1,0,0,10,0,8,778,288,0.875,0.008997429,1
0,1,0,0,1,1,0,1,0,0,0,0,11,613,0,0.454545455,0.008156607,1
0,0,0,0,1,1,1,1,0,0,0,0,3,640,2,1,0.0046875,1
1,0,0,0,0,1,0,0,0,0,0,1,46,1122,42,0.456521739,0.018716578,1
0,0,0,0,1,1,1,1,0,0,0,0,3,1033,0,0.666666667,0.001936108,1
0,0,0,0,1,1,1,1,0,0,0,0,7,1217,1,0.428571429,0.002465078,1
0,0,1,0,1,1,0,0,0,0,1,0,26,524,8,0.346153846,0.017175573,1
1,1,0,0,0,1,0,1,0,0,0,0,17,890,352,0.705882353,0.013483146,1
1,0,0,0,0,1,0,0,0,0,0,0,36,609,336,0.527777778,0.031198686,1
0,0,0,0,0,1,0,1,0,0,0,0,9,635,7,0.666666667,0.009448819,1
0,0,0,0,1,1,1,1,0,0,0,0,5,1057,6,0.8,0.003784295,1
0,0,0,0,1,1,1,1,0,0,0,0,5,612,0,1,0.008169935,1
0,0,1,0,1,1,0,0,0,0,1,0,10,494,38,0.4,0.008097166,1
0,0,0,0,1,1,0,1,0,0,2,0,23,1220,74,0.652173913,0.012295082,1
0,0,0,0,1,1,0,1,0,0,3,0,12,679,50,0.833333333,0.014727541,1
0,0,0,0,0,1,0,0,0,0,5,0,40,611,74,0.775,0.050736498,1
0,0,0,0,1,1,0,1,0,0,0,0,7,626,1,0.714285714,0.00798722,1
0,0,0,0,1,1,0,1,0,0,14,0,10,690,41,0.5,0.007246377,1
1,1,0,0,0,1,0,0,0,0,0,0,52,1238,58,0.711538462,0.029886914,1
0,0,0,0,1,1,0,1,0,0,0,0,8,664,1,0.875,0.010542169,1
0,0,0,0,0,1,0,1,0,0,0,0,9,640,100,0.555555556,0.0078125,1
0,0,0,0,1,1,1,1,0,0,0,0,5,1210,0,0.6,0.002479339,1
0,0,0,0,0,1,0,0,0,0,3,0,20,965,76,0.4,0.008290155,1
0,0,0,0,0,1,0,0,0,0,0,0,59,1366,95,0.694915254,0.030014641,1
1,0,1,0,0,1,1,1,0,0,0,0,6,631,10,0.666666667,0.006339144,1
1,0,0,0,0,1,1,1,0,0,6,0,3,308,37,0.666666667,0.006493506,1
0,0,0,0,0,1,0,1,0,0,0,0,9,713,15,0.888888889,0.011220196,1
0,0,0,0,1,1,1,1,0,0,0,0,5,673,3,1,0.007429421,1
1,0,0,0,1,1,0,1,0,0,0,0,12,1149,25,0.5,0.005221932,1
0,0,0,0,1,1,0,1,0,0,0,0,7,629,0,0.857142857,0.009538951,1
0,0,0,0,1,1,1,1,0,0,15,0,6,673,61,0.5,0.004457652,1
1,0,1,0,0,1,0,0,0,0,0,0,28,1197,2421,0.607142857,0.014202172,1
1,0,0,0,1,1,0,1,0,0,1,0,16,1091,1,0.5625,0.008249313,1
0,0,0,0,0,0,1,1,0,0,0,0,6,647,4,0.833333333,0.007727975,1
0,0,0,0,1,1,0,1,0,0,0,0,7,652,2,0.714285714,0.007668712,1
0,0,0,0,1,1,1,1,0,0,0,0,3,588,4,0.666666667,0.003401361,1
1,0,0,0,0,1,0,0,0,0,0,1,19,710,20,0.631578947,0.016901408,1
0,0,0,0,0,1,0,1,0,0,0,0,7,697,5,0.857142857,0.008608321,1
0,0,0,0,1,1,0,1,0,0,0,0,8,631,3,0.75,0.009508716,1
0,0,0,0,1,1,0,0,0,0,0,2,34,988,9,0.588235294,0.020242915,1
1,0,0,0,1,1,0,0,0,0,1,0,16,603,2,0.25,0.006633499,1
0,0,0,0,1,1,1,1,0,0,0,0,8,1288,0,0.5,0.00310559,1
1,0,0,0,1,1,0,1,0,0,7,0,10,695,1,0.8,0.011510791,1
0,0,0,0,1,1,1,1,0,0,12,0,5,956,551,0.4,0.00209205,1
0,0,0,0,1,1,0,0,0,0,1,1,51,729,143,0.352941176,0.024691358,1
1,0,0,0,0,1,0,1,0,0,0,0,12,601,0,0.583333333,0.011647255,1
0,0,1,0,0,1,0,1,0,0,0,0,15,1119,19,0.733333333,0.009830206,1
0,0,0,0,1,1,1,1,0,0,0,0,2,605,1,1,0.003305785,1
1,1,0,0,1,1,1,1,0,0,0,0,10,1244,5,0.7,0.00562701,1
0,0,0,0,0,1,0,0,0,0,1,0,3,140,9,0.666666667,0.014285714,1
1,0,0,0,1,1,0,0,0,0,103,1,480,1423,4893,0.575,0.19395643,1
0,0,0,0,1,1,0,1,0,0,0,0,5,489,0,0.4,0.00408998,1
0,0,0,0,1,1,1,1,0,0,0,0,11,1211,0,0.818181818,0.007431874,1
0,0,0,0,1,1,0,1,0,0,0,0,9,670,5,0.666666667,0.008955224,1
1,0,0,0,1,1,0,1,0,0,0,1,7,526,0,0.714285714,0.009505703,1
0,0,0,0,1,1,1,1,0,0,12,0,6,683,60,0.5,0.004392387,1
0,0,0,0,1,1,0,1,0,0,0,0,7,668,0,0.857142857,0.008982036,1
0,0,0,0,0,1,0,1,0,0,3,0,8,530,8,0.625,0.009433962,1
0,0,0,0,1,1,1,1,0,0,0,0,8,1180,0,0.75,0.005084746,1
1,0,0,0,1,1,0,1,0,0,0,0,16,1236,1,0.5625,0.007281553,1
1,1,1,0,0,1,0,0,0,0,0,0,20,525,41,0.6,0.022857143,1
